treatment,maxneg,maxneggene,smaxneg,smaxneggene,smaxpos,smaxposgene,maxpos,maxposgene
BRD-A33667470:1.111 uM:1,-0.175389119508225,RNU4-85P (ENSG00000201545),-0.172750594750027,CYCSP2 (ENSG00000259547),0.187193435527756,AL772363.1 (ENSG00000203987),0.193286664830128,AL117190.1 (ENSG00000258399)
BRD-K35025121:3.333 uM:1,-0.245770994101081,SLC6A11 (ENSG00000132164),-0.236786130448663,AC003001.1 (ENSG00000235461),0.265572117545571,ARHGAP18 (ENSG00000146376),0.291536808827403,CHCHD5 (ENSG00000125611)
BRD-K29544938:1.111 uM:1,-0.227061937034479,RN7SKP238 (ENSG00000252292),-0.227061937034479,AL355097.1 (ENSG00000258379),0.152393101125003,CDC25C (ENSG00000158402),0.157440274855868,LINC00943 (ENSG00000189238)
BRD-K15965015:1.111 uM:1,-0.218234008732692,AL161912.3 (ENSG00000270691),-0.211543658253884,NPAP1P6 (ENSG00000238002),0.210897419720037,AC105271.1 (ENSG00000233894),0.236785990757727,AC021180.1 (ENSG00000250532)
BRD-A16991794:1.111 uM:1,-0.213723619678304,LINC02205 (ENSG00000259473),-0.208672867888145,PQLC1P1 (ENSG00000231763),0.21782070423367,AC015908.4 (ENSG00000266114),0.228934833670177,AC063949.1 (ENSG00000258262)
BRD-K52526055:3.333 uM:1,-0.248206128970126,VN1R65P (ENSG00000260883),-0.238127133734228,AL122016.1 (ENSG00000216902),0.222297542160379,AC092100.1 (ENSG00000225718),0.226999126052819,AL121902.1 (ENSG00000232286)
BRD-K44996484:3.333 uM:1,-0.213851992652983,AC022790.1 (ENSG00000253216),-0.199834298430952,AL359220.1 (ENSG00000247287),0.203159157666343,AC079801.1 (ENSG00000279669),0.204398745158058,CCDC39 (ENSG00000284862)
BRD-A05327116:10 uM:1,-0.202094503131293,DAND5 (ENSG00000179284),-0.20102764766981,RF00017 (ENSG00000277141),0.188904579628517,MYLK4 (ENSG00000145949),0.193063434501256,ABHD16A (ENSG00000204427)
BRD-K59555942:1.111 uM:1,-0.219752175045816,FAM90A6P (ENSG00000248944),-0.208149641642328,LYSMD2 (ENSG00000140280),0.199908761534075,AL035467.2 (ENSG00000285963),0.205228623080966,AC140125.3 (ENSG00000249186)
BRD-A86792819:3.333 uM:1,-0.28661878352723,AL512353.3 (ENSG00000237090),-0.274706118261369,AL121983.1 (ENSG00000224977),0.165950864121145,C10orf105 (ENSG00000214688),0.168438743224247,AC009132.1 (ENSG00000261458)
BRD-A50209239:1.111 uM:1,-0.167271628689324,AC010627.1 (ENSG00000248791),-0.164953705242553,AL157702.2 (ENSG00000227482),0.176914121844388,EEF1E1-BLOC1S5 (ENSG00000265818),0.1779475177958,LINC01978 (ENSG00000262188)
BRD-A67114654:10 uM:1,-0.205821407048048,AC093292.1 (ENSG00000250418),-0.205821407048048,AC087272.1 (ENSG00000253340),0.153388542855179,AL138693.1 (ENSG00000277358),0.157705069798148,TFPI2 (ENSG00000105825)
BRD-K59555942:10 uM:1,-0.200135054296263,TRBV4-1 (ENSG00000211710),-0.196535505851545,RSL24D1P4 (ENSG00000215800),0.158060744857459,ALDH3B1 (ENSG00000006534),0.160244780249051,AC016598.2 (ENSG00000251205)
BRD-K04527417:1.111 uM:1,-0.225326908182578,AP003171.1 (ENSG00000254874),-0.225276138454425,MRC1 (ENSG00000260314),0.219617644964989,KNCN (ENSG00000162456),0.220879200812284,AC022726.2 (ENSG00000283125)
BRD-A84836294:10 uM:1,-0.25192627905402,AC006453.5 (ENSG00000283659),-0.234831735740558,CYP4F36P (ENSG00000273330),0.172001817367454,MTND1P10 (ENSG00000229088),0.173394962814249,SLC25A47 (ENSG00000140107)
BRD-K66306790:3.333 uM:1,-0.228391750290642,AC008938.1 (ENSG00000260072),-0.217004964507896,LINC01476 (ENSG00000265313),0.198688598770018,HERC2P10 (ENSG00000259845),0.204934585938917,SCOCP1 (ENSG00000258896)
BRD-A45155150:10 uM:1,-0.271356891360437,LINC01940 (ENSG00000227744),-0.225074869353114,PGBD4P6 (ENSG00000226064),0.236093608646396,AP002505.2 (ENSG00000279275),0.267918571657044,AL160286.2 (ENSG00000261060)
BRD-A18625821:3.333 uM:1,-0.298605279433513,AL139254.2 (ENSG00000284641),-0.2830358612969,AC108941.2 (ENSG00000284695),0.223997230417062,AL132875.3 (ENSG00000285586),0.247621041342127,AC108051.1 (ENSG00000227680)
BRD-A50209239:10 uM:1,-0.228773905961642,AC011487.2 (ENSG00000268864),-0.194558103629337,AC021491.4 (ENSG00000275897),0.240008316809064,PGBD4P6 (ENSG00000226064),0.244430565583899,SLC2A7 (ENSG00000197241)
BRD-K69045134:1.111 uM:1,-0.2007300426311,AC012564.1 (ENSG00000283157),-0.194109653080614,LINC02488 (ENSG00000249362),0.186105141989291,RN7SL823P (ENSG00000263595),0.193865088734117,AC093225.1 (ENSG00000250860)
BRD-K49271075:3.333 uM:1,-0.205287447223294,RN7SKP171 (ENSG00000201287),-0.204928812249841,IGHV3-19 (ENSG00000253883),0.195603631693152,LINC00638 (ENSG00000258701),0.199412029617717,SPTSSA (ENSG00000165389)
BRD-K23322284:3.333 uM:1,-0.17612748851202,SNX9 (ENSG00000130340),-0.173993444358282,AC079325.1 (ENSG00000236770),0.204709722897758,LSMEM2 (ENSG00000179564),0.221280367768017,ELN (ENSG00000049540)
BRD-K92819945:3.333 uM:1,-0.180735793744446,AC005162.1 (ENSG00000229452),-0.179494400154857,TTLL6 (ENSG00000170703),0.210085825369509,KRT84 (ENSG00000161849),0.213512718230836,TRAV26-1 (ENSG00000211807)
BRD-K36693426:3.333 uM:1,-0.199366944691753,AC005537.1 (ENSG00000232006),-0.190051194644332,TRIM59 (ENSG00000213186),0.1764249233369,LINC02129 (ENSG00000261045),0.195841052825007,LINC00211 (ENSG00000237803)
BRD-K99617012:3.333 uM:1,-0.288270641115984,POF1B (ENSG00000124429),-0.286633999805394,KRT20 (ENSG00000171431),0.312867801084392,ZNF625 (ENSG00000257591),0.320474513151828,KATNAL1 (ENSG00000102781)
BRD-A53569319:1.111 uM:1,-0.199777465587293,ANXA2P3 (ENSG00000216740),-0.197483086026995,PGBD4P6 (ENSG00000226064),0.216528526349607,AC124303.2 (ENSG00000280234),0.230217501255685,RNF32 (ENSG00000105982)
BRD-K00952069:1.111 uM:1,-0.185654312022861,RAC1P1 (ENSG00000266520),-0.184719840357653,ZNF299P (ENSG00000219368),0.199202972725503,ADAM3A (ENSG00000197475),0.201775821436441,AL356118.1 (ENSG00000282864)
BRD-K00145384:1.111 uM:1,-0.227428770866095,LINC01895 (ENSG00000259256),-0.22592219477184,SMIM2 (ENSG00000139656),0.191013091550923,AL390208.1 (ENSG00000271730),0.199796171821027,HNRNPA1P17 (ENSG00000243188)
BRD-K67474632:10 uM:1,-0.268962140924749,AC099499.2 (ENSG00000285042),-0.261671872082547,OR2AM1P (ENSG00000236110),0.17281412703047,PMCHL1 (ENSG00000168967),0.195238367437707,AC010326.2 (ENSG00000269476)
BRD-K48881280:1.111 uM:1,-0.193557139322565,ABCD1P4 (ENSG00000225293),-0.189203721744874,PGBD4P6 (ENSG00000226064),0.216564950672511,AP004371.1 (ENSG00000255155),0.232391267674251,SCIMP (ENSG00000161929)
BRD-A12154094:10 uM:1,-0.196218816660636,AC105313.1 (ENSG00000250249),-0.194517854147532,AC011511.2 (ENSG00000266978),0.289288462670457,GTF2IP9 (ENSG00000251451),0.291215218302209,KNCN (ENSG00000162456)
BRD-A03738302:3.333 uM:1,-0.189184783988001,PSMA8 (ENSG00000154611),-0.171487963892195,AC092747.3 (ENSG00000271418),0.196918552024411,PGCP1 (ENSG00000227179),0.20389554730947,SNX20 (ENSG00000167208)
BRD-A37012788:1.111 uM:1,-0.24054047856416,AC026336.1 (ENSG00000242963),-0.240491495951323,BPIFA1 (ENSG00000198183),0.179188278763852,AP001180.4 (ENSG00000264843),0.199445383443585,AC131009.4 (ENSG00000279283)
BRD-K89947493:1.111 uM:1,-0.181489531018863,LINC01007 (ENSG00000233123),-0.181008008659347,RF00422 (ENSG00000252777),0.17708404336743,AL691447.1 (ENSG00000224815),0.187330107282134,LYRM9 (ENSG00000232859)
BRD-K81525365:3.333 uM:1,-0.210636979998114,DEFB135 (ENSG00000205883),-0.205449099446598,AP005131.3 (ENSG00000267503),0.164568852581176,AL591428.1 (ENSG00000285652),0.175224428095985,AC010223.1 (ENSG00000279028)
BRD-K77033225:1.111 uM:1,-0.201343634750475,DOP1B (ENSG00000142197),-0.199708169556927,OR4B1 (ENSG00000175619),0.162890286076241,RERG (ENSG00000134533),0.182081143646958,AC006924.1 (ENSG00000275314)
BRD-K53199497:1.111 uM:1,-0.323872876109271,LINC00885 (ENSG00000224652),-0.319816617108715,DSCAM-AS1 (ENSG00000235123),0.246541397757834,ARL6IP6 (ENSG00000177917),0.283523534010331,GSTP1 (ENSG00000084207)
BRD-A86816685:10 uM:1,-0.188242580844033,AC017037.4 (ENSG00000279994),-0.186181520882269,AC125421.2 (ENSG00000265927),0.202346303658185,LGALS16 (ENSG00000249861),0.220638705441024,SMARCE1P7 (ENSG00000270973)
BRD-A22620949:1.111 uM:1,-0.203842020087146,ZNF619P1 (ENSG00000224547),-0.199062280188221,REN (ENSG00000143839),0.195435725253591,C8orf87 (ENSG00000279847),0.202596926064966,AL590764.1 (ENSG00000228427)
BRD-K19693337:10 uM:1,-0.265972029627585,PGBD4P6 (ENSG00000226064),-0.216760701277134,AF130417.1 (ENSG00000227330),0.199923077273741,LTV1 (ENSG00000135521),0.200686609279238,POLR1B (ENSG00000125630)
BRD-K55562316:3.333 uM:1,-0.201326621953277,AL357055.1 (ENSG00000233839),-0.200125072273918,LINC02554 (ENSG00000226741),0.182191557261702,NCF2 (ENSG00000116701),0.194999053902611,HS3ST1 (ENSG00000002587)
BRD-A84444320:1.111 uM:1,-0.240612172596889,AL451049.1 (ENSG00000272592),-0.220005240019662,PPIAP70 (ENSG00000232407),0.176412207803166,PGBD4P6 (ENSG00000226064),0.183091855910799,AC009159.4 (ENSG00000279378)
BRD-A87993196:1.111 uM:1,-0.219573767858796,AC025034.2 (ENSG00000279939),-0.213421039729349,AC096745.1 (ENSG00000249002),0.169036864217883,CYP2F2P (ENSG00000237118),0.177494228608729,AC114781.4 (ENSG00000251647)
BRD-K50396500:10 uM:1,-0.219723703937926,RN7SKP231 (ENSG00000200151),-0.213537000844485,AL035071.2 (ENSG00000260536),0.201557232729733,TMEM14C (ENSG00000111843),0.210477774117686,UMAD1 (ENSG00000219545)
BRD-A18507210:3.333 uM:1,-0.209188913868127,AC107884.1 (ENSG00000251364),-0.190336096652944,MIDN (ENSG00000167470),0.19135700543251,AL139125.1 (ENSG00000232591),0.191620155678586,HMGB3P27 (ENSG00000267132)
BRD-K89947493:10 uM:1,-0.201182124614087,TMEM72 (ENSG00000187783),-0.194271764917836,PRAC1 (ENSG00000159182),0.22027195942013,EMP2 (ENSG00000213853),0.236395108992095,OSTF1 (ENSG00000134996)
BRD-A17873637:1.111 uM:1,-0.190871509772384,AL359075.1 (ENSG00000276563),-0.187431436823291,AC073326.1 (ENSG00000228540),0.271605161576934,AC084121.9 (ENSG00000285814),0.276870934909785,LINC01984 (ENSG00000265556)
BRD-A02254492:10 uM:1,-0.21586222818793,AL022578.1 (ENSG00000229968),-0.204373244089808,LINC01984 (ENSG00000265556),0.187970709921104,TFCP2L1 (ENSG00000115112),0.191717864705615,OR51A8P (ENSG00000197984)
BRD-A17873637:3.333 uM:1,-0.230038750858569,AC068725.1 (ENSG00000285548),-0.220532680909355,AL445933.2 (ENSG00000230881),0.185320458657697,LINC00379 (ENSG00000229557),0.196339130192165,TRBV24OR9-2 (ENSG00000215206)
BRD-K77006176:3.333 uM:1,-0.249754361727171,METTL15P3 (ENSG00000224396),-0.234132716071918,AC013264.1 (ENSG00000231621),0.158207974533611,LINC01651 (ENSG00000279920),0.167456680435285,SNRPGP17 (ENSG00000271063)
BRD-K35025121:1.111 uM:1,-0.251117084572502,CTBP2P3 (ENSG00000267153),-0.248578701878543,AL133485.2 (ENSG00000285747),0.223950638130907,VPS13A-AS1 (ENSG00000232998),0.232917013100955,MTATP6P13 (ENSG00000229842)
BRD-A12154094:3.333 uM:1,-0.176251978137454,AP003784.1 (ENSG00000279497),-0.167963202314924,AC106800.4 (ENSG00000278487),0.226303911269235,AC116003.3 (ENSG00000276993),0.272605834862284,PGBD4P6 (ENSG00000226064)
BRD-K71361254:3.333 uM:1,-0.245059477868364,PGBD4P6 (ENSG00000226064),-0.227194299172345,AF130417.1 (ENSG00000227330),0.209939077502755,OR2G1P (ENSG00000213911),0.214059879945596,TRAV26-1 (ENSG00000211807)
BRD-K96677594:3.333 uM:1,-0.487703633252564,SULT1A1 (ENSG00000196502),-0.341572024705954,TMEM37 (ENSG00000171227),0.240852875661295,CD9 (ENSG00000010278),0.256882079655794,ADORA2B (ENSG00000170425)
BRD-K15249338:10 uM:1,-0.257985149747505,RNU4-85P (ENSG00000201545),-0.24740166446642,RN7SL305P (ENSG00000240647),0.20089492373792,OR2AM1P (ENSG00000236110),0.208950980088648,AC096745.1 (ENSG00000249002)
BRD-K12625750:1.111 uM:1,-0.202462589746154,AC108861.1 (ENSG00000278408),-0.186252394238001,MT-RNR2 (ENSG00000210082),0.258135238092543,AF130417.1 (ENSG00000227330),0.281021698099583,PGBD4P6 (ENSG00000226064)
BRD-K94673465:3.333 uM:1,-0.178803415098239,PKHD1L1 (ENSG00000205038),-0.174392492629214,LRRC9 (ENSG00000131951),0.192909193147796,AL512326.1 (ENSG00000225711),0.204443087562837,AC013410.2 (ENSG00000237617)
BRD-K95660144:10 uM:1,-0.209527251227291,AC020636.1 (ENSG00000243273),-0.194407718449612,TTTY22 (ENSG00000224075),0.207964253204465,SPATA31D2P (ENSG00000237770),0.208429204292994,AL158154.2 (ENSG00000267559)
BRD-K13653777:3.333 uM:1,-0.219366016230219,MTND6P33 (ENSG00000262107),-0.208662034393019,MROH2B (ENSG00000171495),0.180109698786656,TRAV26-1 (ENSG00000211807),0.209992526809137,AL772337.1 (ENSG00000214888)
BRD-A52269273:1.111 uM:1,-0.190587213901447,AC009754.1 (ENSG00000259935),-0.189724936631316,RN7SL552P (ENSG00000239466),0.176267383309838,AC021088.1 (ENSG00000250619),0.18122981425032,AL356095.1 (ENSG00000229616)
BRD-K19693337:3.333 uM:1,-0.207903189895387,INTS6L (ENSG00000165359),-0.192281449204137,SLC25A5 (ENSG00000005022),0.272851181954875,TSGA13 (ENSG00000213265),0.275375452307959,AL355493.2 (ENSG00000260151)
BRD-K05423381:10 uM:1,-0.216495108940689,CATIP-AS2 (ENSG00000237281),-0.209174576055821,PGBD4P6 (ENSG00000226064),0.194880463217391,RPL22P18 (ENSG00000230171),0.202975539259059,GLYATL1P4 (ENSG00000254399)
BRD-K79688464:10 uM:1,-0.22965646437301,GPC3 (ENSG00000147257),-0.223124916853694,FOXN4 (ENSG00000139445),0.246910576431709,SH3RF1 (ENSG00000154447),0.257613298801145,PPP3CA (ENSG00000138814)
BRD-K12625750:3.333 uM:1,-0.251406391374827,PTP4A1P3 (ENSG00000226254),-0.249947567296423,AL121902.1 (ENSG00000232286),0.176935264746628,NDUFA10 (ENSG00000130414),0.177424243216561,NSUN5 (ENSG00000130305)
BRD-K13939389:1.111 uM:1,-0.187202932840465,GBP5 (ENSG00000154451),-0.187157530558565,AL157838.1 (ENSG00000197670),0.181242887258892,AC244250.1 (ENSG00000223999),0.182930939059277,AC069061.1 (ENSG00000263433)
BRD-A62708101:3.333 uM:1,-0.207409327705163,AL591767.1 (ENSG00000258400),-0.201220019841616,AC095040.1 (ENSG00000173966),0.185543383957994,AC011389.2 (ENSG00000248965),0.188742298947562,LINC01626 (ENSG00000223765)
BRD-K25374809:3.333 uM:1,-0.190880810179343,MARK2P4 (ENSG00000250372),-0.183508835705253,SUMO2P13 (ENSG00000218359),0.228717403109722,AP001010.1 (ENSG00000266954),0.236512492932815,RPL23AP85 (ENSG00000224980)
BRD-K67474632:1.111 uM:1,-0.193767555579804,RF00012 (ENSG00000200538),-0.193767555579804,RPS10P21 (ENSG00000232881),0.196214698936308,AL445669.1 (ENSG00000230116),0.203073614171827,PRPS1 (ENSG00000147224)
BRD-K89947493:3.333 uM:1,-0.202625901058327,DCLRE1B (ENSG00000118655),-0.197963146564321,AC018558.5 (ENSG00000282946),0.230586666438704,SPDYE17 (ENSG00000186645),0.246677264772805,AC004066.1 (ENSG00000216425)
BRD-K00145384:10 uM:1,-0.294691589756788,TMEM40 (ENSG00000088726),-0.28911418855868,GPR87 (ENSG00000138271),0.254913093209235,TCF12 (ENSG00000140262),0.275275312947444,MTMR10 (ENSG00000166912)
BRD-A92336904:1.111 uM:1,-0.16854166110102,LIMS3 (ENSG00000256977),-0.16618216494368,AC010260.1 (ENSG00000251675),0.20897251083852,FO538757.2 (ENSG00000279928),0.232245993792489,AP000346.3 (ENSG00000275609)
BRD-A84444320:3.333 uM:1,-0.237552617547595,AC023781.1 (ENSG00000285683),-0.222897157885833,AC004494.2 (ENSG00000278942),0.205380485458603,RBM22P6 (ENSG00000275643),0.221143102162815,AC005336.3 (ENSG00000279717)
BRD-K00952069:3.333 uM:1,-0.207015534768304,TTC39C-AS1 (ENSG00000264745),-0.19849740419752,AC011891.1 (ENSG00000229233),0.216816279645749,AC012413.1 (ENSG00000253664),0.222702153400403,CR848007.3 (ENSG00000273900)
BRD-K71361254:10 uM:1,-0.250316813145667,TREM2 (ENSG00000095970),-0.211870879042064,KRT16P4 (ENSG00000229526),0.234121439021325,BPTF (ENSG00000171634),0.257522041506372,DNMT3A (ENSG00000119772)
BRD-A22620949:10 uM:1,-0.203973765586499,CLEC1B (ENSG00000165682),-0.195128982359075,AC010425.1 (ENSG00000251189),0.262415468029284,AL590095.1 (ENSG00000223581),0.266415481747073,AC024651.1 (ENSG00000259478)
BRD-A10877888:10 uM:1,-0.200125354556412,AC090525.2 (ENSG00000257813),-0.199378566869283,FGF20 (ENSG00000078579),0.178700061815567,AC026765.1 (ENSG00000257517),0.186336281703283,MARCH1 (ENSG00000145416)
BRD-K96677594:1.111 uM:1,-0.479805850341887,SULT1A1 (ENSG00000196502),-0.321652772812097,TMEM37 (ENSG00000171227),0.230724139456242,CD9 (ENSG00000010278),0.252604202726076,ADORA2B (ENSG00000170425)
BRD-A10877888:3.333 uM:1,-0.213891371607229,OR7E39P (ENSG00000273252),-0.193576729134584,AC004461.1 (ENSG00000237347),0.177408636657932,LINC01904 (ENSG00000259837),0.188891637113596,AC116050.1 (ENSG00000278131)
BRD-A02254492:3.333 uM:1,-0.356343104838225,AC013429.2 (ENSG00000234995),-0.352193543800301,BX664730.1 (ENSG00000276898),0.195427033010876,AC060788.1 (ENSG00000254255),0.202048988135977,LRRC37A5P (ENSG00000204173)
BRD-A45155150:1.111 uM:1,-0.249196215553279,PGBD4P6 (ENSG00000226064),-0.225433931005412,AC098587.1 (ENSG00000248518),0.191194498788285,AC073612.1 (ENSG00000258064),0.191440277542642,PSD2-AS1 (ENSG00000249131)
BRD-K55562316:1.111 uM:1,-0.184621520203577,PITPNA-AS1 (ENSG00000236618),-0.178441788903298,RPL29P23 (ENSG00000241950),0.177097333233332,MRC1 (ENSG00000260314),0.177220960328849,AL158070.2 (ENSG00000279609)
BRD-A53046391:1.111 uM:1,-0.181955727870394,AC116003.3 (ENSG00000276993),-0.158911521712165,RF00012 (ENSG00000212539),0.202590156004646,OR2T35 (ENSG00000177151),0.211529958506731,PRICKLE2-AS1 (ENSG00000241572)
BRD-K85836052:10 uM:1,-0.216210921823987,AC007954.1 (ENSG00000258510),-0.205281475891851,AC116003.3 (ENSG00000276993),0.195591677158988,GRIFIN (ENSG00000275572),0.205678873687996,YY1P1 (ENSG00000230661)
BRD-K68973821:1.111 uM:1,-0.235882206069397,CLEC2A (ENSG00000188393),-0.205915461461697,RN7SL692P (ENSG00000239710),0.215593318816386,PDLIM1P3 (ENSG00000264172),0.25703599911766,C7orf66 (ENSG00000205174)
BRD-A40520541:10 uM:1,-0.286480067233629,RPS7P9 (ENSG00000233353),-0.260017742365435,RSL24D1P5 (ENSG00000257664),0.200238109900631,DCAF11 (ENSG00000100897),0.210788407269494,TM9SF1 (ENSG00000100926)
BRD-A52949702:1.111 uM:1,-0.185311661245741,RPSAP25 (ENSG00000230384),-0.180809742796443,AL139039.3 (ENSG00000237685),0.198831916367132,AC068205.3 (ENSG00000283393),0.202612443889465,RPL36AP43 (ENSG00000241362)
BRD-K71361254:1.111 uM:1,-0.257139736306861,CSNKA2IP (ENSG00000283434),-0.256160897319152,RPL17P45 (ENSG00000267664),0.196540880452903,FAM25G (ENSG00000189090),0.198655792301264,FTH1P22 (ENSG00000225079)
BRD-K05666846:3.333 uM:1,-0.218037090462703,RN7SKP238 (ENSG00000252292),-0.218037090462703,AL355097.1 (ENSG00000258379),0.176515750131964,AC134980.2 (ENSG00000284500),0.187370572797678,LINC01048 (ENSG00000230390)
BRD-K29983093:10 uM:1,-0.269260046338698,RN7SKP231 (ENSG00000200151),-0.254696240586813,KCNC2 (ENSG00000166006),0.2612353977319,COQ10B (ENSG00000115520),0.273218496351928,CHCHD5 (ENSG00000125611)
BRD-A17873637:10 uM:1,-0.207096982148718,AL121936.1 (ENSG00000284607),-0.192349573832656,AC010722.1 (ENSG00000277930),0.211724981506349,PSD2-AS1 (ENSG00000249131),0.213006524017462,PPIAP39 (ENSG00000230018)
BRD-K36693426:10 uM:1,-0.206721066856412,LINC01426 (ENSG00000234380),-0.197339484421557,PIK3CD (ENSG00000171608),0.192936007762301,TMC7 (ENSG00000170537),0.202815700362585,USP3-AS1 (ENSG00000259248)
BRD-K00145384:3.333 uM:1,-0.236420345079285,SIK1B (ENSG00000275993),-0.230022415319519,CATIP-AS2 (ENSG00000237281),0.217602782137452,SPRED1 (ENSG00000166068),0.222178625090281,AP000640.1 (ENSG00000254477)
BRD-K04527417:10 uM:1,-0.295453646522369,TET1 (ENSG00000138336),-0.29525953869795,SATL1 (ENSG00000184788),0.316163659941812,CHCHD5 (ENSG00000125611),0.329514569342804,MGLL (ENSG00000074416)
BRD-A55800567:10 uM:1,-0.214977131450954,RPS3AP30 (ENSG00000228744),-0.211797347536917,MRPL42P2 (ENSG00000216364),0.23519651433693,AL355097.1 (ENSG00000258379),0.241415580205874,GIMAP4 (ENSG00000133574)
BRD-K20744832:10 uM:1,-0.216883224381827,AP005273.1 (ENSG00000232500),-0.176431452131479,AL589986.2 (ENSG00000236427),0.252233869515018,AL590764.1 (ENSG00000228427),0.260410804045772,RF00017 (ENSG00000274216)
BRD-A83683371:1.111 uM:1,-0.238222808558686,AC116003.3 (ENSG00000276993),-0.234933483080509,AC004066.1 (ENSG00000216425),0.175191514470867,AL355493.2 (ENSG00000260151),0.186220319549629,SUMO1P2 (ENSG00000229612)
BRD-K26819978:3.333 uM:1,-0.181705609976489,HOXC9 (ENSG00000180806),-0.176838598791286,RPS3AP30 (ENSG00000228744),0.168164261174159,AC023141.13 (ENSG00000271696),0.172741656390147,AC064862.6 (ENSG00000243981)
BRD-K23322284:1.111 uM:1,-0.17225884825839,AC097634.3 (ENSG00000277855),-0.168245515234608,AL020997.3 (ENSG00000270031),0.219753381408699,LRRC37A5P (ENSG00000204173),0.221779474935206,AC107396.1 (ENSG00000251049)
BRD-A81512200:3.333 uM:1,-0.225256444745811,AL356421.1 (ENSG00000216616),-0.225256444745811,HSPE1P12 (ENSG00000235930),0.179066692270449,AL513164.1 (ENSG00000224658),0.181344298956991,AL359706.1 (ENSG00000223732)
BRD-A08072231:3.333 uM:1,-0.192040526274086,UBE2V1P6 (ENSG00000235995),-0.18764464634487,CLEC4GP1 (ENSG00000268297),0.172671680453657,AL121872.1 (ENSG00000225012),0.176084464409211,AC093152.1 (ENSG00000278610)
BRD-K11102892:1.111 uM:1,-0.209540036103656,RPL17P43 (ENSG00000228331),-0.188793687589115,IFNK (ENSG00000147896),0.195000832400075,CRADD (ENSG00000169372),0.209041728405189,AL391117.1 (ENSG00000284418)
BRD-K18320856:3.333 uM:1,-0.243652554083728,AC006390.1 (ENSG00000251638),-0.243043463830181,AC007673.1 (ENSG00000267311),0.179002371637647,AP002008.1 (ENSG00000254980),0.181238836047601,TRAF3IP2-AS1 (ENSG00000231889)
BRD-K85715066:1.111 uM:1,-0.185905427689062,GRM1 (ENSG00000152822),-0.17636919473622,AC087477.4 (ENSG00000259534),0.255346636983265,RPL18AP15 (ENSG00000236189),0.269954375411545,SOCS5P2 (ENSG00000224682)
